Frame,Time (Sec),Y (mm),Z (mm),Layer,MP Area,MP Eccentricity,Tmax,Row,Column,Porosity Label,Porosity Size (mm)
1029,293.7,52.27,18.87,38,63,0.7798785963392664,1677,93,124,1,0.9701799485861183
1030,293.9,54.21,18.87,38,0,0.0,1613,85,155,0,0.0
1031,297.2,0.0,19.38,39,974,0.5817847428142503,1798,100,103,0,0.0
1032,297.4,1.936,19.38,39,778,0.4055210478754862,1784,100,103,0,0.0
1033,297.6,3.872,19.38,39,470,0.4301505871500275,1720,96,100,0,0.0
1034,297.7,5.808,19.38,39,916,0.5588391774450053,1806,103,103,0,0.0
1035,297.9,7.744,19.38,39,659,0.456726596858903,1759,100,103,0,0.0
1036,298.0,9.68,19.38,39,862,0.4830784945192337,1824,100,107,0,0.0
1037,298.2,11.62,19.38,39,696,0.4469425397338237,1789,100,104,0,0.0
1038,298.3,13.55,19.38,39,774,0.2964538098051497,1788,97,103,0,0.0
1039,298.5,15.49,19.38,39,1064,0.5839052442777961,1829,102,105,0,0.0
1040,298.6,17.42,19.38,39,615,0.3885482475392079,1777,98,103,0,0.0
1041,298.8,19.36,19.38,39,644,0.4542262794747135,1786,100,104,0,0.0
1042,298.9,21.3,19.38,39,822,0.5144198849720097,1810,100,103,0,0.0
1043,299.1,23.23,19.38,39,857,0.4170058822483486,1819,100,103,0,0.0
1044,299.2,25.17,19.38,39,724,0.4777381958280555,1807,99,104,0,0.0
1045,299.4,27.1,19.38,39,781,0.4823201130890372,1804,98,103,0,0.0
1046,299.5,29.04,19.38,39,813,0.4750164729573758,1804,99,102,0,0.0
1047,299.7,30.97,19.38,39,728,0.4791387962893489,1807,99,102,0,0.0
1048,299.8,32.91,19.38,39,664,0.4623904668216298,1797,99,101,0,0.0
1049,300.0,34.85,19.38,39,913,0.5618642877935577,1837,101,103,0,0.0
1050,300.1,36.78,19.38,39,953,0.4577231510861166,1841,99,104,0,0.0
1051,300.3,38.72,19.38,39,618,0.5453467548206308,1799,99,104,0,0.0
1052,300.4,40.65,19.38,39,779,0.5190761086299404,1825,101,103,0,0.0
1053,300.6,42.59,19.38,39,448,0.5425476429272285,1755,99,102,0,0.0
1054,300.8,44.53,19.38,39,789,0.5485683470286477,1824,99,104,0,0.0
1055,300.9,46.46,19.38,39,560,0.5405105617066717,1781,99,102,0,0.0
1056,304.4,0.0,19.89,40,1010,0.4157569319280744,1773,102,97,0,0.0
1057,304.6,1.936,19.89,40,982,0.5730266550114996,1809,100,103,0,0.0
1058,304.7,3.872,19.89,40,1018,0.5841018286922156,1815,100,103,0,0.0
1059,304.9,5.808,19.89,40,871,0.4106937806773036,1809,102,104,0,0.0
1060,305.0,7.744,19.89,40,795,0.4654763840342039,1806,99,103,0,0.0
1061,305.2,9.68,19.89,40,724,0.446200414439236,1803,100,103,0,0.0
1062,305.3,11.62,19.89,40,725,0.3210409033034377,1804,100,103,0,0.0
1063,305.5,13.55,19.89,40,916,0.5296620251536271,1837,102,104,0,0.0
1064,305.6,15.49,19.89,40,837,0.478881325252743,1829,104,104,0,0.0
1065,305.8,17.42,19.89,40,447,0.5806918127623552,1747,100,104,0,0.0
1066,305.9,19.36,19.89,40,965,0.4108803257697269,1856,102,105,0,0.0
1067,306.1,21.3,19.89,40,748,0.4746834039260249,1827,100,106,0,0.0
1068,306.2,23.23,19.89,40,744,0.5275304348876171,1825,101,103,0,0.0
1069,306.4,25.17,19.89,40,669,0.5332583011382009,1811,101,103,0,0.0
1070,306.5,27.1,19.89,40,0,0.0,1636,96,118,0,0.0
1071,306.7,29.04,19.89,40,28,0.7943262842016656,1654,82,148,1,0.9701799485861183
1072,310.7,0.0,20.4,41,1089,0.4438113593508384,1781,101,97,0,0.0
1073,310.8,1.936,20.4,41,1747,0.5588392440440861,1863,102,101,0,0.0
1074,311.0,3.872,20.4,41,1006,0.5233872013422161,1784,98,100,0,0.0
1075,311.1,5.808,20.4,41,734,0.6371446212719537,1759,97,98,0,0.0
1076,311.3,7.744,20.4,41,1467,0.457637532364244,1841,102,101,0,0.0
1077,311.4,9.68,20.4,41,1087,0.5295485031557979,1812,100,103,0,0.0
1078,311.6,11.62,20.4,41,481,0.4063920857353592,1720,97,97,0,0.0
1079,311.7,13.55,20.4,41,1288,0.5010364714458316,1853,100,100,0,0.0
1080,311.9,15.49,20.4,41,1068,0.5509663287578049,1828,97,103,0,0.0
1081,312.0,17.42,20.4,41,921,0.5036247970897574,1803,101,99,0,0.0
1082,312.2,19.36,20.4,41,753,0.5801569873313165,1775,98,99,0,0.0
1083,312.3,21.3,20.4,41,508,0.5007070894220367,1754,96,102,0,0.0
1084,312.5,23.23,20.4,41,714,0.5781419898865033,1771,97,99,0,0.0
1085,312.6,25.17,20.4,41,1283,0.512179089762721,1877,100,103,0,0.0
1086,312.8,27.1,20.4,41,1260,0.4941803195631018,1889,100,104,0,0.0
1087,312.9,29.04,20.4,41,882,0.5919210035613529,1815,99,102,0,0.0
1088,313.1,30.97,20.4,41,733,0.5916219543905307,1784,98,99,0,0.0
1089,313.3,32.91,20.4,41,1005,0.5731342141857632,1850,99,104,0,0.0
1090,313.4,34.85,20.4,41,691,0.4789722381570863,1796,98,105,0,0.0
1091,313.6,36.78,20.4,41,621,0.4831378490906476,1782,98,103,0,0.0
1092,313.7,38.72,20.4,41,699,0.4731012520194922,1809,100,103,0,0.0
1093,313.9,40.65,20.4,41,699,0.4011168700023656,1816,100,103,0,0.0
1094,314.0,42.59,20.4,41,660,0.4228221711309656,1804,101,103,0,0.0
1095,314.2,44.53,20.4,41,598,0.5005572442857427,1783,99,102,0,0.0
1096,314.3,46.46,20.4,41,564,0.463709967788334,1776,99,103,0,0.0
1097,314.5,48.4,20.4,41,721,0.5000923425393312,1814,100,103,0,0.0
1098,314.6,50.33,20.4,41,727,0.5286023324240666,1824,97,104,0,0.0
1099,314.8,52.27,20.4,41,1111,0.5867327661681268,1873,101,103,0,0.0
1100,314.9,54.21,20.4,41,579,0.4612589186147655,1798,99,106,0,0.0
1101,318.9,0.0,20.91,42,481,0.3361136064539525,1739,99,95,1,0.9692802056555271
1102,319.0,1.936,20.91,42,792,0.5549862393370835,1750,100,96,0,0.0
1103,319.2,3.872,20.91,42,829,0.4738258761013248,1775,102,97,0,0.0
1104,319.4,5.808,20.91,42,1255,0.3965792556462929,1825,102,99,0,0.0
1105,319.5,7.744,20.91,42,1147,0.4392994210257801,1813,100,103,0,0.0
1106,319.7,9.68,20.91,42,965,0.4170730626616023,1820,98,103,0,0.0
1107,319.8,11.62,20.91,42,1098,0.543292277775911,1834,99,104,0,0.0
1108,320.0,13.55,20.91,42,779,0.4910027174002975,1797,96,102,0,0.0
1109,320.1,15.49,20.91,42,913,0.4807121273111685,1805,99,103,0,0.0
1110,320.3,17.42,20.91,42,979,0.4690536614177979,1827,100,103,0,0.0
1111,320.4,19.36,20.91,42,618,0.4525010862021903,1763,97,100,0,0.0
1112,320.6,21.3,20.91,42,888,0.4770876874522273,1824,98,103,0,0.0
1113,320.7,23.23,20.91,42,677,0.598322164323783,1772,98,100,0,0.0
1114,320.9,25.17,20.91,42,808,0.4397747841232998,1815,99,104,0,0.0
1115,321.0,27.1,20.91,42,959,0.5086686511411079,1855,100,103,0,0.0
1116,321.2,29.04,20.91,42,689,0.5580193760777712,1788,98,103,0,0.0
1117,321.3,30.97,20.91,42,684,0.1881099597989467,1795,100,103,0,0.0
1118,321.5,32.91,20.91,42,401,0.4968017493906415,1743,99,101,0,0.0
1119,321.6,34.85,20.91,42,501,0.5130054440948785,1762,98,101,0,0.0
1120,321.8,36.78,20.91,42,796,0.5176766608719533,1815,100,101,0,0.0
1121,321.9,38.72,20.91,42,856,0.5883416324996836,1852,98,103,0,0.0
1122,322.1,40.65,20.91,42,567,0.4131124193709149,1789,99,101,0,0.0
1123,322.2,42.59,20.91,42,511,0.619969731618625,1769,98,103,0,0.0
1124,322.4,44.53,20.91,42,582,0.4848297373979621,1786,98,104,0,0.0
1125,326.5,0.0,21.42,43,1652,0.3729593548470342,1818,100,93,0,0.0
1126,326.7,1.936,21.42,43,567,0.4729962684449403,1729,97,96,0,0.0
1127,326.8,3.872,21.42,43,867,0.4773054452013386,1779,98,99,0,0.0
1128,327.0,5.808,21.42,43,856,0.6182531144763846,1796,99,101,0,0.0
1129,327.1,7.744,21.42,43,562,0.6200258194454628,1744,97,99,0,0.0
1130,327.3,9.68,21.42,43,521,0.4440010597158317,1739,97,99,0,0.0
1131,327.4,11.62,21.42,43,851,0.4419476089071196,1772,99,98,0,0.0
1132,327.6,13.55,21.42,43,353,0.3073927482090931,1711,95,101,0,0.0
1133,327.7,15.49,21.42,43,826,0.4202809652602124,1790,99,99,0,0.0
1134,327.9,17.42,21.42,43,809,0.5072791326443578,1784,97,100,0,0.0
1135,328.0,19.36,21.42,43,834,0.5304254538437905,1797,99,99,0,0.0
1136,328.2,21.3,21.42,43,700,0.4646192689899084,1779,98,99,0,0.0
1137,328.3,23.23,21.42,43,1147,0.4142723796839833,1871,99,104,0,0.0
1138,328.5,25.17,21.42,43,684,0.4972126455647379,1786,97,102,0,0.0
1139,328.6,27.1,21.42,43,1007,0.3394193212387071,1837,98,103,0,0.0
1140,328.8,29.04,21.42,43,1215,0.3098291185473244,1871,100,103,0,0.0
1141,329.0,30.97,21.42,43,830,0.5677095112475755,1809,98,99,0,0.0
1142,329.1,32.91,21.42,43,866,0.5870047362446311,1829,97,104,0,0.0
1143,329.3,34.85,21.42,43,708,0.4733687089808115,1789,98,101,0,0.0
1144,329.4,36.78,21.42,43,660,0.3293100111128977,1795,99,104,0,0.0
1145,329.6,38.72,21.42,43,767,0.5593966748235977,1803,98,103,0,0.0
1146,329.7,40.65,21.42,43,554,0.453712245513159,1768,96,104,0,0.0
1147,329.9,42.59,21.42,43,940,0.6036937856901743,1854,99,104,0,0.0
1148,330.0,44.53,21.42,43,809,0.5227983029994884,1820,101,103,0,0.0
1149,330.2,46.46,21.42,43,526,0.3865373465080467,1762,98,105,0,0.0
1150,330.3,48.4,21.42,43,635,0.531607057769085,1816,99,104,0,0.0
1151,330.5,50.33,21.42,43,619,0.5213490687344369,1810,97,106,0,0.0
1152,330.6,52.27,21.42,43,454,0.4088714288637912,1753,97,103,0,0.0
1153,334.9,0.0,21.93,44,1185,0.3343642030591506,1805,104,100,0,0.0
1154,335.1,1.936,21.93,44,471,0.5333219364951491,1713,98,97,0,0.0
1155,335.2,3.872,21.93,44,664,0.5641340156433123,1752,99,98,0,0.0
1156,335.4,5.808,21.93,44,1352,0.4407038630168679,1840,102,101,0,0.0
1157,335.5,7.744,21.93,44,1137,0.5186506527179523,1816,99,102,0,0.0
1158,335.7,9.68,21.93,44,508,0.4773408644138923,1734,95,101,0,0.0
1159,335.8,11.62,21.93,44,804,0.574801864145223,1798,100,103,0,0.0
1160,336.0,13.55,21.93,44,1131,0.550255897518629,1864,99,104,0,0.0
1161,336.1,15.49,21.93,44,588,0.5444245598603852,1776,97,103,0,0.0
1162,336.3,17.42,21.93,44,1013,0.5341079612541089,1813,99,101,0,0.0
1163,336.4,19.36,21.93,44,445,0.5472784012277947,1736,98,100,0,0.0
1164,336.6,21.3,21.93,44,852,0.6527719472206229,1825,99,104,0,0.0
1165,336.7,23.23,21.93,44,918,0.5221742112192229,1833,97,105,0,0.0
1166,336.9,25.17,21.93,44,641,0.624431675403008,1792,98,103,0,0.0
1167,337.0,27.1,21.93,44,691,0.5563451705099601,1792,98,103,0,0.0
1168,337.2,29.04,21.93,44,675,0.4406466760661769,1792,100,103,0,0.0
1169,337.3,30.97,21.93,44,795,0.341897576761002,1835,100,103,0,0.0
1170,337.5,32.91,21.93,44,885,0.3249110985055635,1828,100,102,0,0.0
1171,337.6,34.85,21.93,44,1185,0.4841115117852742,1910,101,103,0,0.0
1172,337.8,36.78,21.93,44,660,0.5198861895125407,1804,97,104,0,0.0
1173,337.9,38.72,21.93,44,890,0.5794066897085446,1854,100,106,0,0.0
1174,338.1,40.65,21.93,44,635,0.5244127113840588,1791,97,103,0,0.0
1175,338.3,42.59,21.93,44,582,0.4433345985808179,1785,97,103,0,0.0
1176,338.4,44.53,21.93,44,422,0.6727622676493852,1746,99,103,0,0.0
1177,338.6,46.46,21.93,44,0,0.0,1635,94,125,0,0.0
1178,338.7,48.4,21.93,44,0,0.0,1602,80,153,0,0.0
1179,341.9,0.0,22.44,45,940,0.4029557733525121,1792,100,99,0,0.0
1180,342.1,1.936,22.44,45,924,0.542921248395921,1806,100,103,0,0.0
1181,342.2,3.872,22.44,45,627,0.505892047840116,1769,99,104,0,0.0
1182,342.4,5.808,22.44,45,754,0.4186717061202991,1789,99,102,0,0.0
1183,342.5,7.744,22.44,45,989,0.512612546623529,1834,100,103,0,0.0
1184,342.7,9.68,22.44,45,746,0.3518040511255901,1801,99,102,0,0.0
1185,342.8,11.62,22.44,45,1392,0.5255807842560386,1883,103,104,0,0.0
1186,343.0,13.55,22.44,45,863,0.6298894419108654,1807,100,108,0,0.0
1187,343.1,15.49,22.44,45,499,0.572254990830484,1758,98,106,0,0.0
1188,343.3,17.42,22.44,45,401,0.4700392634277491,1739,99,104,0,0.0
1189,343.4,19.36,22.44,45,805,0.3354249119071994,1821,101,106,0,0.0
1190,343.6,21.3,22.44,45,583,0.3368712297087799,1777,99,104,0,0.0
1191,343.7,23.23,22.44,45,606,0.6201741011119939,1760,97,105,0,0.0
1192,343.9,25.17,22.44,45,486,0.5726734914885279,1756,99,101,0,0.0
1193,344.0,27.1,22.44,45,860,0.5015991108502718,1818,99,104,0,0.0
1194,344.2,29.04,22.44,45,740,0.6005767432241764,1819,100,104,0,0.0
1195,344.4,30.97,22.44,45,1333,0.5969809527958032,1898,102,107,0,0.0
1196,344.5,32.91,22.44,45,633,0.5031310323823102,1793,98,103,0,0.0
1197,344.7,34.85,22.44,45,703,0.5952095089148034,1799,99,104,0,0.0
1198,344.8,36.78,22.44,45,759,0.3915029871610912,1812,101,104,0,0.0
1199,345.0,38.72,22.44,45,796,0.5384161031966744,1820,99,104,0,0.0
1200,345.1,40.65,22.44,45,724,0.3751799065577452,1810,99,104,0,0.0
1201,345.3,42.59,22.44,45,793,0.5580453213518537,1849,99,106,0,0.0
1202,345.4,44.53,22.44,45,505,0.5398695361338297,1781,97,108,0,0.0
1203,350.1,0.0,22.95,46,1013,0.4687541070881025,1785,98,99,0,0.0
1204,350.3,1.936,22.95,46,705,0.5475510225072507,1773,100,103,0,0.0
1205,350.4,3.872,22.95,46,1111,0.5063197226650205,1811,99,104,0,0.0
1206,350.6,5.808,22.95,46,658,0.5686393576473989,1757,98,100,0,0.0
1207,350.8,7.744,22.95,46,769,0.5206078324710298,1773,101,102,0,0.0
1208,350.9,9.68,22.95,46,851,0.4581514600629908,1801,99,104,0,0.0
1209,351.1,11.62,22.95,46,765,0.5170606358522519,1779,99,100,0,0.0
1210,351.2,13.55,22.95,46,1092,0.5517584693376174,1838,99,104,0,0.0
1211,351.4,15.49,22.95,46,763,0.6269283166751002,1770,97,100,0,0.0
1212,351.5,17.42,22.95,46,868,0.5121455730749418,1808,99,102,0,0.0
1213,351.7,19.36,22.95,46,728,0.5097102555181764,1797,99,104,0,0.0
1214,351.8,21.3,22.95,46,889,0.5955140772315969,1815,100,103,0,0.0
1215,352.0,23.23,22.95,46,977,0.4477770160461684,1814,98,103,0,0.0
1216,352.1,25.17,22.95,46,753,0.4795735048790964,1799,98,103,0,0.0
1217,352.3,27.1,22.95,46,1144,0.5026674902161109,1853,99,101,0,0.0
1218,352.4,29.04,22.95,46,1211,0.4376870508955263,1854,99,104,0,0.0
1219,352.6,30.97,22.95,46,1260,0.5804265417847047,1890,100,104,0,0.0
1220,352.7,32.91,22.95,46,890,0.3900168695375482,1814,99,102,0,0.0
1221,352.9,34.85,22.95,46,742,0.3983652779187095,1801,99,104,0,0.0
1222,353.0,36.78,22.95,46,498,0.5165660800594436,1757,96,102,0,0.0
1223,353.2,38.72,22.95,46,827,0.6416589386441366,1817,98,103,0,0.0
1224,353.3,40.65,22.95,46,708,0.5150016576596784,1832,99,106,0,0.0
1225,353.5,42.59,22.95,46,487,0.5563405403822539,1776,97,102,0,0.0
1226,353.6,44.53,22.95,46,720,0.3894149237180644,1831,98,105,0,0.0
1227,353.8,46.46,22.95,46,676,0.4123156038656538,1811,97,103,0,0.0
1228,354.0,48.4,22.95,46,674,0.5398431334647859,1823,102,108,0,0.0
1229,357.6,0.0,23.46,47,1642,0.2891368273789318,1859,104,95,0,0.0
1230,357.8,1.936,23.46,47,732,0.4180154117063032,1760,100,101,0,0.0
1231,357.9,3.872,23.46,47,624,0.5013348151928723,1752,98,100,0,0.0
1232,358.1,5.808,23.46,47,881,0.4930927050023197,1797,101,101,0,0.0
1233,358.2,7.744,23.46,47,884,0.3473987205750546,1820,99,104,0,0.0
1234,358.4,9.68,23.46,47,817,0.4045742693578915,1802,99,104,0,0.0
1235,358.5,11.62,23.46,47,736,0.200331164917233,1778,99,104,0,0.0
1236,358.7,13.55,23.46,47,637,0.4179174517873956,1755,99,101,0,0.0
1237,358.8,15.49,23.46,47,700,0.4126826742760416,1797,100,104,0,0.0
1238,359.0,17.42,23.46,47,859,0.401223231685728,1831,99,104,0,0.0
1239,359.1,19.36,23.46,47,842,0.4787620249357431,1828,100,103,0,0.0
1240,359.3,21.3,23.46,47,945,0.4644093620865907,1851,99,104,0,0.0
1241,359.4,23.23,23.46,47,571,0.3985614963684885,1778,99,103,0,0.0
1242,359.6,25.17,23.46,47,713,0.5385977162147674,1799,99,103,0,0.0
1243,359.7,27.1,23.46,47,486,0.5961078803291922,1761,99,104,0,0.0
1244,359.9,29.04,23.46,47,485,0.3960113391121063,1749,96,102,0,0.0
1245,360.1,30.97,23.46,47,879,0.3070204893824371,1834,99,104,0,0.0
1246,360.2,32.91,23.46,47,1165,0.40510951067672,1895,101,103,0,0.0
1247,360.4,34.85,23.46,47,802,0.3642479718026208,1838,100,103,0,0.0
1248,360.5,36.78,23.46,47,980,0.193754722403724,1865,99,104,0,0.0
1249,360.7,38.72,23.46,47,825,0.3605113038217841,1846,100,103,0,0.0
1250,360.8,40.65,23.46,47,545,0.4182261260322318,1788,97,104,0,0.0
1251,361.0,42.59,23.46,47,688,0.5563424096304129,1829,99,102,0,0.0
1252,361.1,44.53,23.46,47,562,0.3315050862010032,1787,99,101,0,0.0
1253,361.3,46.46,23.46,47,652,0.4385392801676928,1811,98,103,0,0.0
1254,361.4,48.4,23.46,47,512,0.5572417326667444,1783,97,103,0,0.0
1255,366.1,0.0,23.97,48,887,0.4765283470787138,1759,99,96,0,0.0
1256,366.3,1.936,23.97,48,1079,0.2745395099625749,1801,97,100,0,0.0
1257,366.5,3.872,23.97,48,1089,0.560142011221124,1812,100,101,0,0.0
1258,366.6,5.808,23.97,48,1035,0.5114794698999787,1816,99,103,0,0.0
1259,366.8,7.744,23.97,48,924,0.3901603869162273,1785,98,101,0,0.0
1260,366.9,9.68,23.97,48,735,0.4707126823820277,1763,98,100,0,0.0
1261,367.1,11.62,23.97,48,1077,0.6230832265220267,1800,99,101,0,0.0
1262,367.2,13.55,23.97,48,1096,0.5798939389589999,1835,100,104,0,0.0
1263,367.4,15.49,23.97,48,409,0.4644109662127882,1725,96,100,0,0.0
1264,367.5,17.42,23.97,48,874,0.6287831254141212,1816,98,103,0,0.0
1265,367.7,19.36,23.97,48,858,0.5038740102405059,1813,98,103,0,0.0
1266,367.8,21.3,23.97,48,1043,0.5172538169850811,1854,99,104,0,0.0
1267,368.0,23.23,23.97,48,850,0.3608296299203426,1802,99,102,0,0.0
1268,368.1,25.17,23.97,48,565,0.5420317700793258,1757,99,101,0,0.0
1269,368.3,27.1,23.97,48,897,0.2974276857543906,1851,99,106,0,0.0
1270,368.4,29.04,23.97,48,748,0.2748232451965171,1813,96,104,0,0.0
1271,368.6,30.97,23.97,48,614,0.5883814822408023,1787,97,104,0,0.0
1272,368.7,32.91,23.97,48,771,0.4337236713215363,1822,99,104,0,0.0
1273,368.9,34.85,23.97,48,632,0.4480318825922538,1805,99,104,0,0.0
1274,372.6,0.0,24.48,49,1547,0.2933051755199157,1830,102,97,0,0.0
1275,372.7,1.936,24.48,49,642,0.5323468080498475,1735,99,101,0,0.0
1276,372.9,3.872,24.48,49,1159,0.5278344828898767,1820,100,103,0,0.0
1277,373.0,5.808,24.48,49,817,0.5526779744899808,1789,99,102,0,0.0
1278,373.2,7.744,24.48,49,701,0.5534052574977224,1784,100,103,0,0.0
1279,373.3,9.68,24.48,49,870,0.548828072684996,1812,100,103,0,0.0
1280,373.5,11.62,24.48,49,921,0.5532650750898017,1849,102,107,0,0.0
1281,373.6,13.55,24.48,49,879,0.5427113879173194,1829,98,107,0,0.0
1282,373.8,15.49,24.48,49,482,0.5801641372875042,1752,99,104,0,0.0
1283,373.9,17.42,24.48,49,787,0.4538143697945493,1812,99,104,0,0.0
1284,374.1,19.36,24.48,49,630,0.4666860222165715,1778,97,103,0,0.0
1285,374.2,21.3,24.48,49,694,0.5135202858016353,1801,99,104,0,0.0
1286,374.4,23.23,24.48,49,926,0.5075342361668772,1848,101,106,0,0.0
1287,374.5,25.17,24.48,49,528,0.5660604937266613,1766,97,104,0,0.0
1288,374.7,27.1,24.48,49,667,0.4344575305218096,1809,99,104,0,0.0
1289,374.8,29.04,24.48,49,609,0.4032449277531981,1799,99,104,0,0.0
1290,375.0,30.97,24.48,49,1021,0.4201215955403168,1882,101,106,0,0.0
1291,375.1,32.91,24.48,49,522,0.42040074307092,1784,96,104,0,0.0
1292,375.3,34.85,24.48,49,741,0.3839939137462706,1816,100,103,0,0.0
1293,375.4,36.78,24.48,49,618,0.4377484374899127,1804,99,104,0,0.0
1294,375.6,38.72,24.48,49,90,0.8076663179905226,1669,94,113,1,0.9677377892030848
1295,379.1,0.0,24.99,50,1285,0.2354515218422684,1859,101,103,0,0.0
1296,379.3,1.936,24.99,50,638,0.3802960986022634,1767,100,99,0,0.0
1297,379.4,3.872,24.99,50,793,0.4516693761284591,1806,99,104,0,0.0
1298,379.6,5.808,24.99,50,760,0.575797992326057,1789,99,101,0,0.0
1299,379.7,7.744,24.99,50,613,0.4784720880865658,1781,99,101,0,0.0
1300,379.9,9.68,24.99,50,453,0.6319262963108545,1740,97,99,0,0.0
1301,380.0,11.62,24.99,50,929,0.484167732332689,1857,100,103,0,0.0
1302,380.2,13.55,24.99,50,546,0.5247386698857723,1769,99,102,0,0.0
1303,380.3,15.49,24.99,50,1174,0.4072663656295404,1880,100,103,0,0.0
1304,380.5,17.42,24.99,50,746,0.5912331089986071,1811,98,103,0,0.0
1305,380.6,19.36,24.99,50,790,0.379620459810988,1827,99,104,0,0.0
1306,380.8,21.3,24.99,50,698,0.4218837028177914,1780,99,101,0,0.0
1307,380.9,23.23,24.99,50,409,0.4518482362024017,1739,96,100,0,0.0
1308,381.1,25.17,24.99,50,760,0.4307179522973078,1837,100,103,0,0.0
1309,381.2,27.1,24.99,50,437,0.472995598459915,1752,98,101,0,0.0
1310,381.4,29.04,24.99,50,562,0.51025449739372,1775,98,101,0,0.0
1311,381.5,30.97,24.99,50,599,0.2570227983142795,1775,98,103,0,0.0
1312,381.7,32.91,24.99,50,596,0.4938242750746247,1796,98,103,0,0.0
1313,381.8,34.85,24.99,50,688,0.5682387275269074,1830,99,104,0,0.0
1314,382.0,36.78,24.99,50,742,0.3313791410770221,1802,101,101,0,0.0
1315,382.2,38.72,24.99,50,637,0.4063694393372131,1809,100,103,0,0.0
1316,382.3,40.65,24.99,50,767,0.4887199584298961,1838,100,103,0,0.0
1317,382.5,42.59,24.99,50,497,0.5463742014459948,1781,99,101,0,0.0
1318,382.6,44.53,24.99,50,582,0.5157161019535813,1801,98,103,0,0.0
1319,382.8,46.46,24.99,50,748,0.320544995854685,1847,102,101,0,0.0
1320,382.9,48.4,24.99,50,503,0.3210501234739148,1769,99,102,0,0.0
1321,383.1,50.33,24.99,50,628,0.3232775718121323,1806,99,102,0,0.0
1322,383.2,52.27,24.99,50,584,0.5323605718276739,1813,99,101,0,0.0
1323,383.4,54.21,24.99,50,813,0.4831623019906124,1885,102,101,0,0.0
1324,383.5,56.14,24.99,50,593,0.5581917991692577,1820,99,106,0,0.0
1325,383.7,58.08,24.99,50,65,0.8849470861999753,1667,93,123,1,0.9677377892030848
1326,383.8,60.01,24.99,50,260,0.8084152752963725,1678,73,152,1,0.9677377892030848
1327,388.1,0.0,25.5,51,953,0.2726150455688192,1800,102,98,1,0.9677377892030848
1328,388.3,1.936,25.5,51,537,0.549342973085198,1725,99,97,0,0.0
1329,388.4,3.872,25.5,51,710,0.4645823133413203,1770,98,99,0,0.0
1330,388.6,5.808,25.5,51,1619,0.6008309527728389,1869,100,103,0,0.0
1331,388.7,7.744,25.5,51,600,0.3932004148453399,1770,98,101,0,0.0
1332,388.9,9.68,25.5,51,1212,0.5147605757569479,1840,99,104,0,0.0
1333,389.0,11.62,25.5,51,866,0.628097222729539,1826,96,104,0,0.0
1334,389.2,13.55,25.5,51,572,0.5590371362368499,1764,97,104,0,0.0
1335,389.3,15.49,25.5,51,595,0.5321070023007295,1767,99,101,0,0.0
1336,389.5,17.42,25.5,51,644,0.4959844693172953,1777,97,103,0,0.0
1337,389.6,19.36,25.5,51,650,0.4689634205588475,1798,97,102,0,0.0
1338,389.8,21.3,25.5,51,761,0.2555740318987935,1816,99,104,0,0.0
1339,389.9,23.23,25.5,51,907,0.5743873302188376,1845,99,104,0,0.0
1340,390.1,25.17,25.5,51,939,0.5275887931114288,1844,98,103,0,0.0
1341,390.2,27.1,25.5,51,930,0.5461433860207973,1873,101,103,0,0.0
1342,390.4,29.04,25.5,51,706,0.3066997574149107,1827,100,103,0,0.0
1343,390.5,30.97,25.5,51,665,0.5314712476387998,1815,99,104,0,0.0
1344,390.7,32.91,25.5,51,917,0.5185900403226589,1872,99,106,0,0.0
1345,390.8,34.85,25.5,51,967,0.5857041253583721,1901,98,108,0,0.0
1346,391.0,36.78,25.5,51,570,0.4683132492592972,1792,99,104,0,0.0
1347,391.1,38.72,25.5,51,730,0.5145058103586935,1833,98,105,0,0.0
1348,391.3,40.65,25.5,51,649,0.5810694564994362,1817,99,104,0,0.0
1349,391.5,42.59,25.5,51,484,0.5427204934257966,1780,97,108,0,0.0
1350,391.6,44.53,25.5,51,35,0.9455651682246015,1648,95,116,1,0.9673521850899743
1351,395.3,0.0,26.01,52,792,0.4397670786174991,1762,101,96,0,0.0
1352,395.4,1.936,26.01,52,405,0.5655744309082535,1713,97,97,0,0.0
1353,395.6,3.872,26.01,52,685,0.5307273010158791,1770,98,99,0,0.0
1354,395.7,5.808,26.01,52,442,0.5460380722771584,1729,98,99,0,0.0
1355,395.9,7.744,26.01,52,842,0.5459606816846799,1823,99,103,0,0.0
1356,396.0,9.68,26.01,52,1121,0.5394641156080837,1859,100,103,0,0.0
1357,396.2,11.62,26.01,52,970,0.3875481606802587,1846,100,103,0,0.0
1358,396.3,13.55,26.01,52,1186,0.5196482514212742,1884,100,104,0,0.0
1359,396.5,15.49,26.01,52,818,0.3504860942871713,1826,100,103,0,0.0
1360,396.6,17.42,26.01,52,623,0.3335367618956004,1782,98,103,0,0.0
1361,396.8,19.36,26.01,52,806,0.2703860698915905,1832,99,102,0,0.0
1362,396.9,21.3,26.01,52,538,0.5932407781034705,1790,99,104,0,0.0
1363,397.1,23.23,26.01,52,559,0.5118374406879618,1773,97,100,0,0.0
1364,397.2,25.17,26.01,52,912,0.5247502704789238,1871,100,103,0,0.0
1365,397.4,27.1,26.01,52,567,0.4051212494474803,1787,97,103,0,0.0
1366,397.6,29.04,26.01,52,630,0.4985464604794919,1794,98,103,0,0.0
