Frame,Min_Temp,Max_Temp,Mean_Temp,Std_Temp,Median_Temp,Q1,Q3,IQR,Skewness,Kurtosis,High_Temp_Pixels,Porosity Label
Frame_979.csv,1111.0,1808.0,1265.9745,115.83207,1213.0,1200.0,1315.0,115.0,1.9121842,4.0020084,3364,0
Frame_98.csv,1102.0,1734.0,1283.4141,106.960495,1245.0,1219.0,1323.0,104.0,1.7548951,2.9800625,3655,0
Frame_980.csv,1091.0,1822.0,1275.2549,121.819756,1220.0,1207.0,1308.0,101.0,1.9310077,3.7244282,3715,0
Frame_981.csv,1069.0,1764.0,1249.0933,113.50688,1205.0,1181.0,1293.0,112.0,1.8465976,3.6601224,3337,0
Frame_982.csv,1114.0,1808.0,1288.3431,111.353325,1239.0,1216.0,1333.0,117.0,1.951091,4.1280065,3353,0
Frame_983.csv,1113.0,1781.0,1266.3098,112.41003,1226.0,1201.0,1302.0,101.0,1.8747321,3.614088,3534,0
Frame_984.csv,1072.0,1797.0,1251.6041,116.23619,1197.0,1185.0,1297.0,112.0,1.9104584,3.9454908,3454,0
Frame_985.csv,1111.0,1814.0,1265.614,114.46634,1224.0,1199.0,1307.0,108.0,2.0021615,4.442573,3350,0
Frame_986.csv,1071.0,1837.0,1251.2628,121.36714,1197.0,1184.0,1282.0,98.0,2.0872133,4.7710385,3420,0
Frame_987.csv,1113.0,1792.0,1272.3047,117.33413,1227.0,1202.0,1317.0,115.0,1.7774242,3.1480417,3644,0
Frame_988.csv,1109.0,1892.0,1305.1564,128.41354,1255.0,1228.0,1348.0,120.0,1.9059312,3.8231888,3430,0
Frame_989.csv,1084.0,1828.0,1269.3702,120.64086,1223.0,1198.0,1320.0,122.0,1.8987257,3.8385382,3409,0
Frame_99.csv,1117.0,1711.0,1270.0907,106.67329,1231.0,1206.0,1307.0,101.0,1.7308508,2.7988303,3870,0
Frame_990.csv,1133.0,1820.0,1289.2169,114.840675,1238.0,1225.0,1329.0,104.0,1.9175775,3.8926055,3589,0
Frame_991.csv,1118.0,1850.0,1278.911,125.11396,1220.0,1207.0,1324.0,117.0,1.8653847,3.571411,3590,0
Frame_992.csv,1119.0,1789.0,1274.7944,112.82228,1222.0,1209.0,1318.0,109.0,1.795602,3.358261,3636,0
Frame_993.csv,1089.0,1807.0,1254.5254,108.3525,1209.0,1187.0,1292.0,105.0,2.079067,5.0775404,3088,0
Frame_994.csv,1068.0,1827.0,1246.7499,116.15052,1204.0,1179.0,1291.0,112.0,2.0845015,5.003028,3374,0
Frame_995.csv,1079.0,1786.0,1226.2677,114.34486,1175.0,1163.0,1258.0,95.0,2.0390775,4.543654,3590,0
Frame_996.csv,1069.0,1833.0,1247.3153,121.108215,1194.0,1181.0,1279.0,98.0,2.0833468,4.735815,3410,0
Frame_997.csv,1097.0,1844.0,1250.5984,120.43118,1196.0,1184.0,1289.0,105.0,2.1030693,4.9284754,3354,0
Frame_998.csv,1067.0,1821.0,1240.2728,113.82381,1191.0,1179.0,1276.0,97.0,2.1603036,5.379917,3307,0
Frame_999.csv,1066.0,1810.0,1247.0287,117.65999,1202.0,1178.0,1290.0,112.0,1.9504302,4.162504,3386,0
